id,lat,lon,name
USC00138568,42.1702,-92.0077,VINTON
USC00135123,42.162,-95.7836,MAPLETON NO.2
USC00130608,42.2611,-90.4231,BELLEVUE L AND D 12
USC00131257,42.2973,-91.0199,CASCADE
USC00133487,42.3647,-92.7594,GRUNDY CENTER
USC00132573,42.3652,-93.0971,ELDORA
USW00094908,42.39778,-90.70361,DUBUQUE REGIONAL AP
USC00137161,42.3969,-94.6291,ROCKWELL CITY
USC00137312,42.4194,-94.9761,SAC CITY
USW00014943,42.3913,-96.3791,SIOUX CITY AP
USC00138806,42.4685,-93.7974,WEBSTER CITY
USC00133909,42.4897,-95.5488,HOLSTEIN
USC00132364,42.5399,-90.6461,DUBUQUE L & D 11
USC00135086,42.4732,-91.4516,MANCHESTER #2
USC00134142,42.5188,-93.2536,IOWA FALLS
USC00132999,42.5836,-94.2005,FORT DODGE 5NNW
USW00094910,42.5544,-92.4011,WATERLOO MUNICIPAL AP
USC00137979,42.6469,-95.1933,STORM LAKE
USC00131541,42.72,-93.7336,CLARION
USC00136719,42.7291,-94.6613,POCAHONTAS
USC00133517,42.7858,-91.0958,GUTTENBERG L AND D 10
USC00130157,42.7536,-92.8022,ALLISON
USC00133584,42.756,-93.202,HAMPTON
USC00131442,42.7572,-95.5377,CHEROKEE
USC00132603,42.7754,-91.4537,ELKADER 6 SSW
USC00132864,42.8504,-91.8158,FAYETTE
USC00138339,42.8125,-92.2574,TRIPOLI
USC00134735,42.7816,-96.1458,LE MARS
USC00137726,42.893,-95.0652,SIOUX RAPIDS 4 E
USC00133718,43.003,-96.485,HAWARDEN
USC00135952,43.0452,-92.3123,NEW HAMPTON
USC00131402,43.0604,-92.6717,CHARLES CITY
USC00130923,43.1016,-93.8013,BRITT
USC00130133,43.0683,-94.3052,ALGONA 3 W
USC00136800,43.0863,-95.6291,PRIMGHAR
USC00137700,43.0558,-96.1525,SIOUX CENTER 2 SE
USC00135230,43.163,-93.1952,MASON CITY
USC00132689,43.1025,-94.6833,EMMETSBURG
USW00014940,43.1544,-93.3269,MASON CITY MUNICIPAL AP
USC00137386,43.1791,-95.6602,SANBORN
USC00137594,43.1808,-95.8528,SHELDON
USC00136305,43.2794,-92.8106,OSAGE
USC00132977,43.2844,-93.6305,FOREST CITY 2 NNE
USC00132110,43.3043,-91.7952,DECORAH
USC00131954,43.3894,-92.0938,CRESCO 1 NE
USC00138026,43.4022,-94.383,SWEA CITY 4W
USC00135493,43.3827,-95.1841,MILFORD 4 NW
USC00132724,43.4036,-94.7472,ESTHERVILLE 4E
USC00137859,43.423,-95.1394,SPIRIT LAKE
USC00137664,43.4047,-95.7483,SIBLEY
USC00137147,43.43,-96.1686,ROCK RAPIDS
USC00136103,43.4386,-93.2252,NORTHWOOD
USC00134561,43.4483,-95.3247,LAKE PARK
USC00136766,43.09,-91.5581,POSTVILLE
USC00134874,41.8263,-96.0505,LITTLE SIOUX 2NW
USC00134963,41.86044,-90.9222,LOWDEN
USW00094971,43.40111,-94.74722,ESTHERVILLE MUNICIPAL AP
USW00094989,41.99056,-93.61889,AMES MUNICIPAL AP
USC00131705,42.2792,-91.525,COGGON
USW00094991,40.6306,-93.9008,LAMONI MUNICIPAL AP
USW00094982,41.61389,-90.59139,DAVENPORT MUNICIPAL AP
USC00135844,41.4713,-91.0463,MUSCATINE 2N
USC00134381,40.3968,-91.3749,KEOKUK LOCK DAM 19
USC00135769,40.7052,-94.2427,MOUNT AYR
USC00135837,41.4076,-91.0727,MUSCATINE
USC00137844,43.1652,-95.1466,SPENCER 1 N
USC00136199,42.6801,-91.8751,OELWEIN 1E
USC00137892,42.6333,-91.8632,STANLEY
USC00133288,41.0516,-95.7491,GLENWOOD
USW00003928,37.6475,-97.43,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT
USC00142432,37.0057,-101.8866,ELKHART
USC00141673,37.0613,-95.6355,COFFEYVILLE WTR WRKS
USC00144695,37.0309,-100.9069,LIBERAL
USC00147305,37.1322,-96.18,SEDAN
USC00141740,37.17667,-94.84278,COLUMBUS
USC00145536,37.1873,-95.4508,MOUND VALLEY 3 WSW
USC00143855,37.1639,-101.3401,HUGOTON
USC00148670,37.2634,-97.41005,WELLINGTON
USC00140365,37.1941,-99.7632,ASHLAND
USC00143954,37.2363,-95.7002,INDEPENDENCE
USC00148964,37.2888,-96.9408,WINFIELD 3NE
USC00141704,37.2732,-99.3288,COLDWATER
USC00145171,37.285,-100.345,MEADE
USC00146808,37.2633,-101.7886,RICHFIELD
USW00003957,37.2839,-98.5528,MEDICINE LODGE
USC00146242,37.3677,-95.2891,PARSONS 2 NW
USC00143822,37.4663,-96.2713,HOWARD
USC00143074,37.5081,-94.8394,GIRARD
USC00142894,37.534,-95.827,FREDONIA
USC00147534,37.5338,-96.8813,SMILEYBERG 1N
USC00148287,37.5984,-101.2907,ULYSSES 3NE
USC00144313,37.6454,-98.125,KINGMAN
USC00146549,37.6455,-98.7281,PRATT
USC00143239,37.6025,-99.3021,GREENSBURG
USW00013981,37.67028,-95.48416,CHANUTE MARTIN JOHNSON AP
USW00013985,37.7686,-99.9678,DODGE CITY REGIONAL AP
USC00143867,37.8118,-95.4456,HUMBOLDT
USC00142622,37.8253,-96.2644,EUREKA 1E
USC00142401,37.8182,-96.8444,EL DORADO
USC00141522,37.8133,-100.3456,CIMARRON
USC00149080,37.88331,-95.72765,YATES CENTER
USC00143984,37.92334,-95.42416,IOLA 1 W
USC00143930,37.9311,-98.0296,HUTCHINSON 10 SW
USW00023064,37.92722,-100.72472,GARDEN CITY REGIONAL AP
USC00144464,37.9412,-101.2492,LAKIN
USC00142980,37.993,-100.8121,GARDEN CITY EXP STA
USC00148038,37.9929,-101.7417,SYRACUSE 1NE
USC00145744,38.0231,-97.35525,NEWTON
USC00141351,38.0212,-96.6036,CASSODAY 2SE
USC00143929,38.09,-97.9125,HUTCHINSON
USC00143847,38.1041,-98.6592,HUDSON
USC00147796,38.2144,-98.2077,STERLING
USC00143008,38.28,-95.2177,GARNETT 1 E
USC00144104,38.2548,-95.7499,JOHN REDMOND LAKE
USC00144087,38.1963,-99.9175,JETMORE 8NNW
USC00145152,38.3772,-97.6097,MCPHERSON
USC00141858,38.3703,-96.5483,COTTONWOOD FALLS
USC00145039,38.3779,-97.0754,MARION RESERVOIR
USC00143218,38.3614,-98.828,GREAT BEND 3W
USC00142548,38.4294,-96.2188,EMPORIA 3 NW
USC00145692,38.448,-99.9101,NESS CITY
USC00147271,38.4746,-100.9176,SCOTT CITY
USC00144665,38.47803,-101.3674,LEOTI
USC00148235,38.4661,-101.7758,TRIBUNE 1W
USC00145210,38.504,-95.7037,MELVERN LAKE
USC00140865,38.5636,-99.2351,BISON 3NW
USC00146128,38.6132,-95.2808,OTTAWA
USC00144178,38.6078,-97.9596,KANOPOLIS LAKE
USC00143554,38.6002,-100.6196,HEALY
USC00146498,38.6449,-95.566,POMONA LAKE
USC00141867,38.6758,-96.5096,COUNCIL GROVE LAKE
USC00143594,38.6655,-96.9495,HERINGTON
USC00142459,38.7297,-98.225,ELLSWORTH
USC00141383,38.7978,-99.723,CEDAR BLUFF DAM
USC00142602,38.8592,-96.1058,ESKRIDGE
USC00140010,38.9266,-97.2129,ABILENE
USC00143527,38.8586,-99.3358,HAYS 1 S
USC00148535,38.91114,-101.58536,WALLACE
USC00141612,38.9407,-95.3396,CLINTON LAKE
USC00147050,38.96176,-101.16648,RUSSELL SPRINGS 3N
USC00147397,38.8962,-101.7515,SHARON SPRINGS
USC00144559,38.9583,-95.2513,LAWRENCE
USC00148946,38.9667,-98.489,WILSON LAKE
USC00144712,39.0294,-98.13,LINCOLN 1 SE
USC00148495,39.0147,-99.8721,WAKEENEY
USC00140957,39.0636,-94.8959,BONNER SPRINGS
USW00013996,39.0725,-95.6261,TOPEKA ASOS
USC00145306,39.0745,-96.8982,MILFORD LAKE
USC00146637,39.0667,-100.239,QUINTER
USC00146333,39.1174,-95.4101,PERRY LAKE
USC00145363,39.1246,-97.7047,MINNEAPOLIS
USC00145888,39.113,-100.9448,OAKLEY 4W
USW00003936,39.1346,-96.6788,MANHATTAN MUNICIPAL AP
USC00148563,39.2143,-96.3702,WAMEGO 4 W
USC00144972,39.1972,-96.5813,MANHATTAN
USC00146435,39.245,-99.3808,PLAINVILLE 4WNW
USC00148259,39.2476,-96.5994,TUTTLE CREEK LAKE
USC00141559,39.3739,-97.1274,CLAY CENTER
USC00143665,39.3618,-99.8279,HILL CITY 1E
USC00143837,39.35698,-100.44179,HOXIE
USC00141699,39.3925,-101.0689,COLBY 1SW
USC00141029,39.3673,-101.4461,BREWSTER 4W
USW00023065,39.36722,-101.69333,GOODLAND RENNER FIELD
USC00148648,39.4031,-99.4192,WEBSTER DAM
USC00143759,39.4578,-95.7551,HOLTON
USC00140693,39.4575,-98.1125,BELOIT
USC00140200,39.4483,-98.9702,ALTON 2SW
USC00143100,39.5038,-98.315,GLEN ELDER LAKE
USC00143810,39.6679,-95.5199,HORTON
USC00144357,39.6619,-99.1228,KIRWIN DAM
USC00145856,39.741,-99.836,NORTON 9SSE
USC00148250,39.8283,-95.088,TROY 3N
USC00141874,39.7811,-97.8956,COURTLAND
USC00147542,39.7772,-98.7783,SMITH CENTER
USC00147093,39.7675,-101.8066,SAINT FRANCIS
USC00145063,39.8384,-96.6365,MARYSVILLE
USC00148578,39.8088,-97.055,WASHINGTON
USC00140682,39.8185,-97.6377,BELLEVILLE
USC00145852,39.8114,-99.9386,NORTON DAM
USC00145906,39.8229,-100.5163,OBERLIN
USC00140439,39.7996,-101.0421,ATWOOD
USC00143634,39.8356,-95.532,HIAWATHA 9 ESE
USC00141179,39.8775,-98.3036,BURR OAK 1N
USC00144857,39.9,-98.0255,LOVEWELL DAM
USC00143686,38.6645,-94.8901,HILLSDALE LAKE
USC00148914,37.13177,-99.05556,WILMORE 16SE
USC00144114,37.5669,-101.7509,JOHNSON
USC00145421,37.5922,-100.439,MONTEZUMA
USC00148240,38.6549,-101.696,TRIBUNE 13NNE
USC00141428,37.6728,-95.3784,CHANUTE 4E
USC00140810,37.2757,-95.4728,BIG HILL LAKE
USW00003919,38.8,-97.65,SALINA MUNICIPAL AP
USW00003919,38.81667,-97.56667,SALINA FAA AIRPORT
USC00143545,37.5195,-97.3142,HAYSVILLE 3SE
USC00148061,38.4331,-96.5577,TALLGRASS PRAIRIE N.P.
USC00141761,39.5592,-97.6696,CONCORDIA 1 W
USW00013984,39.5514,-97.6508,CONCORDIA ASOS
USW00013980,37.155,-98.0282,ANTHONY
USC00155694,36.6122,-88.3083,MURRAY
USC00157215,36.7462,-86.2259,SCOTTSVILLE
USC00150450,36.8582,-83.3302,BAXTER
USC00150381,36.8825,-83.8819,BARBOURVILLE
USC00154208,37.0055,-85.0616,JAMESTOWN WWTP
USC00150422,36.8977,-86.1247,BARREN RIVER LAKE
USW00093808,36.9647,-86.4238,BOWLING GREEN WARREN COUNTY AP
USW00003816,37.0563,-88.7744,PADUCAH BARKLEY REGIONAL AP
USC00157510,37.11667,-84.61667,SOMERSET 2 N
USC00156580,37.1244,-87.8672,PRINCETON 1 SE
USC00156028,37.2669,-83.6501,ONEIDA
USC00155648,37.35417,-84.33694,MOUNT VERNON
USC00156595,37.3997,-87.7622,PROVIDENCE
USC00151890,37.4902,-84.4375,CRAB ORCHARD 6 N
USC00154703,37.5108,-86.2891,LEITCHFIELD 2 N
USC00151227,37.5319,-87.2669,CALHOUN LOCK 2
USW00003889,37.59139,-83.31444,JACKSON JULIAN CARROLL AP
USC00156988,37.6177,-86.5044,ROUGH RIVER LAKE
USC00153762,37.7558,-87.6455,HENDERSON 8 SSW
USC00156136,37.8176,-82.7882,PAINTSVILLE 1E
USC00158551,37.9414,-83.3018,WEST LIBERTY 3NW
USW00093820,38.0408,-84.6058,LEXINGTON BLUEGRASS AP
USC00155640,38.05833,-83.93333,MOUNT STERLING
USC00152791,38.1227,-83.5327,CAVE RUN  LAKE
USC00153389,38.3354,-82.9075,GRAYSON 2 E
USC00156012,38.34233,-83.10382,OLIVE HILL 5NE
USC00155243,38.6869,-83.7872,MAYSVILLE WASTEWATER TREATMENT PLANT
USW00093814,39.0444,-84.6724,CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT
USC00154138,37.8725,-82.5195,INEZ 2 E
USC00154958,38.1151,-85.6445,LOUISVILLE WFO
USC00150955,37.956,-86.1162,BRANDENBURG
USC00152442,37.0486,-88.0727,EDDYVILLE 5S
USC00150483,37.6336,-83.7161,BEATTYVILLE 4N
USC00150860,37.3577,-83.7705,BOONEVILLE 12SW
USW00093821,38.22806,-85.66361,LOUISVILLE BOWMAN FIELD
USW00093821,38.1811,-85.7391,LOUISVILLE INTL AP
USC00158432,38.4946,-83.0183,WARNOCK 2
USC00154375,36.76,-88.1386,KENLAKE RESORT
USC00157592,37.85889,-87.40861,SPOTTSVILLE
USC00153230,38.2186,-83.143,GIMLET 9N
USC00158555,37.0683,-88.7724,WEST PADUCAH 2W
USC00151895,37.8299,-84.0347,CRESSY
USC00157652,37.8604,-83.897,STANTON 2W
USC00152575,36.8276,-85.8975,ETOILE
USC00151810,37.79278,-86.2325,CORNERS
USC00165296,29.7856,-92.2046,LELAND BOWMAN LOCK
USC00165065,30.0206,-92.7681,LAKE ARTHUR 7 SW
USW00053915,30.0375,-91.8839,NEW IBERIA AIRPORT - ACADIANA REGIONAL
USC00162534,30.0719,-91.0278,DONALDSONVILLE 4 SW
USW00003937,30.12472,-93.22833,LAKE CHARLES REGIONAL AP
USW00013976,30.205,-91.9875,LAFAYETTE REGIONAL AP
USC00165021,30.2191,-92.065,LAFAYETTE
USW00013970,30.5372,-91.1469,BATON ROUGE RYAN AP
USC00166686,30.7268,-91.3672,NEW ROADS 5 NE
USC00165266,31.1416,-93.2397,LEESVILLE
USC00161232,31.3944,-92.7163,BOYCE 3 WNW
USC00164739,31.4825,-91.8627,JONESVILLE LOCKS
USC00168163,31.9497,-91.2336,ST JOSEPH 3 N
USC00169806,32.0997,-91.7022,WINNSBORO 5 SSE
USC00160349,32.1293,-93.1163,ASHLAND
USC00161979,32.167,-92.1074,COLUMBIA LOCK
USC00168923,32.3994,-91.1841,TALLULAH
USC00167738,32.4219,-93.638,RED RIVER RESEARCH  STATION
USW00013957,32.4472,-93.8244,SHREVEPORT REGIONAL AP
USW00013942,32.5155,-92.0405,MONROE REGIONAL AP
USC00161411,32.5133,-92.3487,CALHOUN RESEARCH STA
USC00168067,32.5099,-92.6504,RUSTON LA TECH
USC00166244,32.6052,-93.2947,MINDEN
USC00166364,32.7052,-93.9602,MOORINGSPORT 1 N
USC00160537,32.7313,-91.9144,BASTROP
USC00163079,32.775,-92.4075,FARMERVILLE
USC00164355,32.81,-93.0626,HOMER 1N
USC00165090,32.8066,-91.173,LAKE PROVIDENCE
USC00167691,32.4936,-91.7486,RAYVILLE
USC00160103,31.2488,-92.4488,ALEXANDRIA 5 SSE
USW00012916,29.9975,-90.27778,NEW ORLEANS INTL AP
USC00168941,29.91,-90.0342,TERRYTOWN 3S
USC00160718,32.6997,-93.6619,BENTON  5E
USW00003996,32.35,-91.02778,TALLULAH VICKSBURG REGIONAL AP
USW00093915,31.33472,-92.55861,ALEXANDRIA INTL AP
USC00164288,31.3747,-93.3911,HODGES GARDENS
USC00168444,32.3919,-93.7802,SHREVEPORT SOUTHERN HILLS
USC00169074,31.2021,-93.5726,TOLEDO BEND LAKE
USC00168448,32.4513,-93.8416,SHREVEPORT WFO
USC00166434,30.3393,-93.2151,MOSS BLUFF 2 NNW
USC00166584,31.8142,-93.0856,NATCHITOCHES #2
USW00004836,47.28556,-68.31333,FRENCHVILLE NORTHERN AROOSTOOK AP
USC00177479,43.4569,-70.7802,SANFORD 2 NNW
USW00014764,43.64222,-70.30444,PORTLAND JETPORT
USC00175675,44.0436,-69.53753,NEWCASTLE
USC00179593,44.1924,-69.1461,WEST ROCKPORT 1 NNW
USC00173046,44.2202,-69.789,GARDINER
USW00014605,44.3155,-69.7972,AUGUSTA STATE AP
USC00170480,44.4395,-68.9892,BELFAST
USC00179151,44.5272,-69.6544,WATERVILLE TREATMENT PLT
USC00172765,44.68938,-70.15646,FARMINGTON
USW00014606,44.7978,-68.8185,BANGOR INTERNATIONAL AIRPORT
USC00174927,44.7976,-69.889,MADISON
USC00171628,44.9197,-69.2416,CORINNA
USC00177037,44.9891,-70.6719,RANGELEY
USC00179891,45.1542,-67.3985,WOODLAND
USC00173261,45.1776,-67.7742,GRAND LAKE STREAM
USC00171975,45.1872,-69.1841,DOVER-FOXCROFT WWTP
USC00172700,45.21722,-70.4825,EUSTIS
USC00174086,45.626,-70.246,JACKMAN
USW00014610,45.6477,-68.6925,MILLINOCKET MUNICIPAL AIRPORT
USC00170814,45.6602,-69.8119,BRASSUA DAM
USW00014609,46.1185,-67.7928,HOULTON AIRPORT
USC00170833,46.4282,-67.8442,BRIDGEWATER
USC00176937,46.654,-68.0089,PRESQUE ISLE
USW00014607,46.8705,-68.0173,CARIBOU WFO
USC00178965,47.1664,-67.9396,VAN BUREN 2
USC00172878,47.2386,-68.61195,FORT KENT
USC00173944,46.2061,-67.8418,HOULTON 5N
USC00174193,43.3605,-70.4697,KENNEBUNKPORT
USC00176881,43.99189,-69.21656,TENANTS HARBOR
USC00176721,45.8944,-69.9647,PITTSTON FARM
USC00173862,43.64759,-70.67498,HOLLIS
USC00172048,43.9996,-70.0963,DURHAM
USC00177238,45.08533,-67.1205,ROBBINSTON
USC00178792,45.4353,-67.7213,TOPSFIELD 2
USC00176856,44.00706,-70.36149,POLAND
USC00173295,43.8925,-70.2544,GRAY
USC00177039,44.9894,-70.6722,RANGELEY 2 NW
USC00173570,44.3744,-70.3163,HARTFORD
USC00179294,44.9511,-67.6664,WESLEY
USC00174683,44.3752,-68.5125,LINCOLN SANITARY DISTRICT/WTP
USC00178817,44.2822,-70.2561,TURNER
USW00093720,38.34083,-75.51325,SALISBURY WICOMICO REGIONAL AP
USC00185865,38.4616,-76.6991,MECHANICSVILLE 5 NE
USC00187806,38.7152,-76.1907,ROYAL OAK 2 SSW
USC00189070,38.8519,-76.7683,UPPER MARLBORO 3 NNW
USC00180700,39.0302,-76.9315,BELTSVILLE
USC00185111,39.0847,-76.9002,LAUREL 3 W
USC00186620,39.4134,-79.3999,OAKLAND 1 SE
USW00013701,39.4716,-76.1697,ABERDEEN PHILLIPS FLD
USC00188065,39.5099,-79.1401,SAVAGE RIVER DAM
USC00189570,39.6109,-77.8471,WILLIAMSPORT
USC00182282,39.6419,-78.7561,CUMBERLAND 2
USC00182060,39.6556,-76.1756,CONOWINGO DAM
USC00182906,39.6811,-77.2913,EMMITSBURG 2 SE
USC00183415,39.6599,-78.9358,FROSTBURG 2
USC00185934,39.7194,-76.8027,MILLERS 4 NE
USC00182336,39.2647,-77.2319,DAMASCUS 3 SSW
USC00186800,38.7955,-76.99481,OXON HILL
USC00188207,39.3983,-77.7212,SHARPSBURG 5 S
USW00093784,39.2814,-76.6111,MARYLAND SCIENCE CENTER
USW00093721,39.1733,-76.684,BALTIMORE-WASHINGTON INTERNATIONAL AIRPORT
USC00192501,41.3854,-70.518,EDGARTOWN
USC00191386,41.657,-69.9592,CHATHAM
USC00193821,41.6649,-70.3038,HYANNIS
USC00192451,41.7653,-70.6697,EAST WAREHAM
USC00196938,41.7849,-70.9176,ROCHESTER
USC00194711,41.8819,-70.9085,MIDDLEBORO
USC00196486,41.982,-70.696,PLYMOUTH-KINGSTON
USC00190840,41.9538,-70.9571,BRIDGEWATER
USC00195984,41.9928,-71.1666,NORTON WEST
USC00190860,42.0479,-71.005,BROCKTON
USC00190998,42.1163,-71.9074,BUFFUMVILLE LAKE
USC00192107,42.1103,-72.1269,EAST BRIMFIELD LAKE
USC00198757,42.1609,-71.2461,WALPOLE 2
USC00199371,42.1819,-73.2236,WEST OTIS
USC00193624,42.2269,-70.9125,HINGHAM
USW00094746,42.2706,-71.8731,WORCESTER
USC00190562,42.2796,-72.3482,BELCHERTOWN
USC00195175,42.2825,-71.344,NATICK
USW00014739,42.3606,-71.0097,BOSTON
USC00190120,42.3861,-72.5374,AMHERST
USC00194580,42.4293,-71.4425,MAYNARD 2
USC00190408,42.428,-72.0275,BARRE FALLS DAM
USW00014763,42.42722,-73.28917,PITTSFIELD MUNICIPAL AP
USC00196783,42.524,-71.1249,READING
USC00194744,42.5934,-71.0187,MIDDLETON
USC00190666,42.6324,-72.1227,BIRCH HILL DAM
USC00198573,42.6394,-72.2244,TULLY LAKE
USC00194313,42.6409,-71.3637,LOWELL
USC00190190,42.6178,-71.9159,ASHBURNHAM
USC00194105,42.6993,-71.1659,LAWRENCE
USC00193505,42.7594,-71.0602,HAVERHILL
USC00194502,42.5007,-70.8644,MARBLEHEAD
USC00193229,42.5719,-72.5975,GREENFIELD NO. 3
USC00193276,42.7467,-71.0426,GROVELAND
USC00199972,42.3869,-72.921,WORTHINGTON
USC00190593,42.588,-70.8371,BEVERLY
USC00199193,42.0931,-72.8035,WESTFIELD 3 SW
USC00190192,42.6617,-71.9359,ASHBURNHAM NORTH
USC00193890,42.3031,-71.124,JAMAICA PLAIN
USW00014836,42.78028,-84.57889,LANSING CAPITAL CITY AP
USW00094850,46.5313,-87.5491,MARQUETTE WFO
USW00014840,43.17111,-86.23667,MUSKEGON COUNTY AP
USW00014838,46.5458,-87.3795,MARQUETTE
USC00205603,41.7216,-84.2147,MORENCI
USC00200032,41.9163,-84.0158,ADRIAN 2 NNE
USC00203823,41.9352,-84.6411,HILLSDALE
USC00208184,41.9299,-85.6385,THREE RIVERS
USC00202308,41.9552,-83.6488,DUNDEE
USC00201675,41.9622,-84.9925,COLDWATER ST SCHOOL
USC00208080,42.0027,-83.9336,TECUMSEH
USC00202445,42.0153,-86.243,EAU CLAIRE 4 NE
USC00207308,42.1611,-83.7819,SALINE
USC00207312,42.1236,-83.8199,SALINE 4SW
USC00205050,42.1508,-84.0236,MANCHESTER
USW00094847,42.2313,-83.3308,DETROIT METROPOLITAN AP
USC00202015,42.3195,-83.2377,DEARBORN
USC00200230,42.29806,-83.66388,ANN ARBOR U OF MICH
USC00201502,42.3263,-84.0133,CHELSEA
USC00203477,42.4077,-82.8891,GROSSE POINTE FARMS
USC00200864,42.3842,-85.9625,BLOOMINGDALE
USC00203504,42.3941,-85.385,GULL LAKE BIOLOGICAL STATION
USC00207690,42.4014,-86.2826,SOUTH HAVEN
USC00205452,42.5794,-83.6844,MILFORD GM PROVING GROUND
USC00203947,42.59389,-83.9325,HOWELL WWTP
USC00201476,42.5503,-84.8258,CHARLOTTE
USW00014804,42.6083,-82.8183,MT CLEMENS ANG BASE
USC00206658,42.6388,-83.2555,PONTIAC WWTP
USC00203661,42.6422,-85.2875,HASTINGS
USC00203858,42.7988,-86.205,HOLLAND WTP
USW00094860,42.8825,-85.52389,GRAND RAPIDS GERALD R FORD INTL AP
USC00206680,42.975,-82.4194,PORT HURON
USW00014826,42.9666,-83.7494,FLINT BISHOP INTL AP
USC00202851,43.0377,-83.7694,FLINT 7 W
USC00206300,43.0161,-84.18,OWOSSO WWTP
USC00207280,43.0113,-84.5541,SAINT JOHNS
USC00204655,43.0608,-83.3074,LAPEER WWTP
USC00209188,43.1447,-82.8011,YALE 1 NNW
USC00203429,43.2025,-85.2422,GREENVILLE 2 NNE
USC00205168,43.3308,-83.0663,MARLETTE
USC00208443,43.3656,-83.5828,VASSAR
USC00200146,43.3869,-84.6482,ALMA
USC00207350,43.4194,-82.8191,SANDUSKY
USC00207222,43.4122,-83.9561,SAGINAW #3
USC00205567,43.4614,-86.4175,MONTAGUE 4 NW
USC00201299,43.4838,-83.3919,CARO WWTP
USC00201361,43.5861,-83.1805,CASS CITY 1 SSW
USC00205662,43.5859,-84.7694,CENTRAL MICHIGAN UNIVERSITY
USC00203769,43.5908,-86.1056,HESPERIA 4 WNW
USC00205434,43.6088,-84.2011,MIDLAND
USC00200779,43.7072,-85.4822,BIG RAPIDS WATERWORKS
USC00203632,43.6747,-86.4238,HART 3 WSW
USC00200417,43.808,-82.9938,BAD AXE
USC00203585,43.8322,-82.6427,HARBOR BEACH 1 SSE
USC00207820,44.0126,-83.8977,STANDISH 4NE
USC00200446,43.9005,-85.8505,BALDWIN
USW00014828,43.9758,-84.4908,GLADWIN
USC00202423,44.2838,-83.5036,EAST TAWAS
USC00208800,44.2541,-84.2011,WEST BRANCH 3SE
USC00203932,44.3119,-84.8922,HOUGHTON LAKE 6 WSW
USC00204502,44.3088,-85.205,LAKE CITY EXP FARM
USC00204967,44.4199,-84.0232,LUPTON 1S
USC00203529,44.4633,-83.7216,HALE LOUD DAM
USC00200758,44.5316,-86.1311,BEULAH 7SSW
USC00203391,44.6546,-84.6998,GRAYLING
USC00204257,44.728,-85.1727,KALKASKA
USW00014850,44.74083,-85.5825,TRAVERSE CITY CHERRY CAPITAL AP
USC00203628,44.6819,-83.2808,HARRISVILLE 2NNE
USC00205097,44.855,-85.8352,MAPLE CITY 1E
USC00203096,45.0332,-84.7113,GAYLORD
USW00014814,45.0605,-83.428,ALPENA WASTEWATER PLANT
USW00094849,45.0716,-83.5644,ALPENA COUNTY REGIONAL AP
USC00208417,45.1702,-84.4397,VANDERBILT 11ENE
USC00200925,45.1672,-84.9138,BOYNE FALLS
USC00202381,45.1519,-85.1322,EAST JORDAN
USC00201468,45.3172,-85.2672,CHARLEVOIX
USC00206507,45.3725,-84.9766,PETOSKEY
USC00206184,45.4108,-84.2233,ONAWAY 4N
USW00014841,45.5644,-84.7927,PELLSTON REGIONAL AIRPORT
USC00201896,45.6413,-85.0141,CROSS VILLAGE 1E
USC00201492,45.6527,-84.4725,CHEBOYGAN
USC00204090,45.7858,-88.0841,IRON MTN-KINGSFORD WWTP
USC00205073,45.9512,-86.2513,MANISTIQUE WWTP
USC00202094,45.9983,-83.9013,DETOUR VILLAGE
USC00207812,46.0555,-88.6275,STAMBAUGH 2SSE
USC00208293,46.1796,-85.0311,TROUT LAKE 1SW
USC00208680,46.2778,-89.1742,WATERSMEET
USC00205690,46.4121,-86.6625,MUNISING
USW00014847,46.4794,-84.3572,SAULT STE MARIE SANDERSON FIELD
USC00204104,46.4656,-90.1892,IRONWOOD
USC00200718,46.5869,-89.5475,BERGLAND DAM
USC00208043,46.6013,-85.2238,TAHQUAMENON FALLS S P
USC00203744,46.665,-88.375,HERMAN
USC00200089,46.644800000000004,-88.4812,ALBERTA FORD FOR CEN
USC00200770,46.8325,-87.7504,BIG BAY 1NW
USC00206220,46.8343,-89.2074,ONTONAGON 6 SE
USC00206007,45.1322,-85.6472,NORTHPORT 2W
USC00201486,46.3414,-86.9242,CHATHAM EXPERIMENT FARM 2
USC00202691,42.4669,-83.3625,FARMINGTON
USC00208202,42.0283,-84.1108,TIPTON 2WNW
USC00204130,46.4911,-87.6894,ISHPEMING WWTP
USC00201802,45.8269,-87.1589,CORNELL 5SE
USC00206012,44.883,-85.6752,NW MICHIGAN RESEARCH FARM
USC00202804,43.9158,-83.083,FILION 5NNW
USC00206663,43.9483,-82.7141,PORT HOPE
USC00204659,43.058,-83.3605,LAPEER 2W
USC00207364,46.4866,-84.4089,SAULT STE MARIE
USC00203099,44.9072,-84.7188,GAYLORD 9SSW
USC00208774,44.2294,-85.9572,WELLSTON 1N
USW00094814,44.3591,-84.6738,HOUGHTON LAKE ROSCOMMON COUNTY AP
USC00202984,44.648,-86.21,FRANKFORT 2NE
USC00208941,42.698,-83.4716,WHITE LAKE 4E
USC00201818,42.9986,-84.0744,CORUNNA 2 NE
USC00206982,42.8783,-82.7958,RICHMOND 4 NNW
USC00206662,44.0469,-82.9702,PORT AUSTIN WWTP
USC00204808,43.263,-82.5327,LEXINGTON WATER PLANT
