year,rcp45median,rcp45min,rcp45max,rcp45p10,rcp45p90,rcp85median,rcp85min,rcp85max,rcp85p10,rcp85p90
2062,1.266,0.000,11.113,0.003,5.030,2.936,0.017,24.582,0.614,11.920
2063,1.265,0.000,4.568,0.003,3.962,2.756,0.265,18.879,0.455,12.206
2064,1.011,0.000,15.875,0.006,4.328,5.859,0.330,31.031,1.791,19.163
2065,0.755,0.000,5.223,0.060,4.013,5.551,0.007,26.108,0.347,12.576
2066,0.856,0.000,11.983,0.026,7.904,4.632,0.197,27.610,0.864,9.952
2067,0.996,0.000,12.633,0.051,3.659,4.346,0.401,26.635,1.494,16.141
2068,0.504,0.003,9.651,0.006,5.041,7.207,0.530,27.318,1.577,20.031
2069,1.341,0.000,7.661,0.032,5.780,8.347,0.007,33.816,0.611,19.219
2070,0.971,0.000,19.441,0.003,5.279,10.240,0.003,35.198,1.317,21.091
2071,0.337,0.000,4.242,0.003,3.761,8.454,0.000,40.982,1.974,26.566
2072,1.379,0.010,16.715,0.180,5.619,8.797,0.574,33.357,1.206,27.963
2073,0.702,0.000,8.176,0.000,4.582,10.870,1.103,61.103,1.480,32.612
2074,1.464,0.003,11.264,0.029,5.496,10.269,2.058,25.179,5.485,21.339
2075,3.004,0.007,9.586,0.148,5.927,5.610,0.582,60.761,2.829,22.262
2076,1.185,0.003,7.855,0.089,4.044,10.668,0.100,40.682,3.433,24.116
2077,1.055,0.000,15.308,0.010,5.822,11.348,0.361,33.736,2.826,29.006
2078,0.680,0.000,9.510,0.000,4.933,11.909,0.092,34.894,2.578,24.720
2079,1.202,0.007,13.293,0.104,4.476,12.899,0.749,62.096,2.450,24.347
2080,1.274,0.000,16.119,0.183,6.929,10.216,0.664,48.113,3.188,24.312
2081,0.805,0.000,6.026,0.000,3.794,9.830,0.129,46.149,1.621,37.194
2082,1.263,0.010,8.217,0.220,5.946,11.305,0.545,46.336,3.463,35.222
2083,2.074,0.000,20.047,0.216,5.186,16.148,0.729,62.880,3.812,46.011
2084,0.448,0.000,12.290,0.010,5.188,12.237,0.686,47.341,1.944,31.781
2085,0.999,0.000,12.818,0.012,6.776,19.446,0.668,52.954,4.985,38.786
2086,0.756,0.000,18.859,0.003,7.639,17.777,1.303,60.352,5.506,43.838
2087,1.270,0.000,25.670,0.279,3.637,16.485,0.503,65.034,5.105,45.906
2088,0.506,0.000,7.031,0.007,6.166,26.329,2.502,67.696,4.770,57.540
2089,0.808,0.000,8.857,0.000,4.543,16.985,0.194,53.428,3.698,41.612
2090,0.603,0.000,7.101,0.006,4.708,30.984,1.418,77.913,2.411,53.297
2091,1.038,0.000,11.185,0.000,8.347,23.539,2.013,76.161,3.022,45.056
2092,1.031,0.000,19.421,0.092,5.702,20.247,1.945,60.137,2.897,49.685
2093,2.503,0.003,16.008,0.013,7.476,32.513,4.220,61.080,8.012,54.626
2094,0.679,0.000,19.998,0.090,8.988,35.302,3.073,91.892,8.040,64.998
2095,0.851,0.000,15.899,0.109,5.880,32.262,1.734,65.107,7.310,56.611
2096,0.743,0.000,18.949,0.003,5.163,32.471,4.671,79.416,10.737,56.566
2097,1.051,0.000,12.161,0.000,5.445,22.676,0.596,84.475,1.975,68.035
2098,1.273,0.000,19.283,0.022,8.476,28.827,1.709,67.866,6.367,49.341
2099,2.085,0.000,9.039,0.090,7.197,26.016,10.722,74.689,11.864,59.279
